episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/loss,info/learner/default_policy/learner_stats/grad_norm,info/learner/default_policy/learner_stats/td_error_abs,info/learner/default_policy/learner_stats/q_taken_mean,info/learner/default_policy/learner_stats/target_mean
14.0,-40.0,-25.74,18.22,18,1,3257,40,3257,False,179,11,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-03,1648815243,1.2231287956237793,12.433565616607666,26662,1d29a0c222c3,172.17.0.2,12.433565616607666,447,11,"[-30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, 0.0, -30.0, -30.0, 14.0, -2.0, -12.0, -30.0, -40.0, -40.0, -40.0, -14.0, -30.0, -30.0, -30.0, 8.0, -40.0, -30.0, -20.0, -30.0, -30.0, -30.0, -30.0, -20.0, 0.0, -20.0, -8.0, -30.0, -40.0, -40.0, -20.0, -16.0, -8.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, -10.0, -30.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, -4.0, -30.0, -40.0, 2.0, -30.0, -40.0, -30.0, -30.0, 10.0, -30.0, -40.0, -30.0, -30.0, -40.0, -30.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -40.0, -30.0, -8.0, 0.0, -30.0]","[20, 20, 20, 20, 20, 20, 20, 10, 20, 20, 3, 11, 16, 20, 20, 20, 20, 17, 20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 20, 20, 10, 20, 14, 20, 20, 20, 20, 18, 14, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 15, 20, 20, 20, 20, 20, 20, 20, 20, 12, 20, 20, 9, 20, 20, 20, 20, 5, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 14, 10, 20]",0.25167417260675207,0.8839049126142772,0.10292146989662668,0.07576676780778124,0.0,68.418,591.948,38.917,1040.689,2.024,3257,3257,7204,40,3027,15.25,47.5,2.953535556793213,15.594971656799316,1.2678428649902345,0.9375717163085937,0.25934453010559083
14.0,-40.0,-24.54,17.87,20,1,3579,40,3579,False,199,12,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-04,1648815244,1.2347443103790283,13.668309926986694,26662,1d29a0c222c3,172.17.0.2,13.668309926986694,487,12,"[-30.0, 8.0, -40.0, -30.0, -20.0, -30.0, -30.0, -30.0, -30.0, -20.0, 0.0, -20.0, -8.0, -30.0, -40.0, -40.0, -20.0, -16.0, -8.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, -10.0, -30.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, -4.0, -30.0, -40.0, 2.0, -30.0, -40.0, -30.0, -30.0, 10.0, -30.0, -40.0, -30.0, -30.0, -40.0, -30.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -40.0, -30.0, -8.0, 0.0, -30.0, -20.0, -40.0, 10.0, -40.0, 4.0, 14.0, -8.0, -30.0, -30.0, -4.0, -30.0, -30.0, -8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0]","[20, 6, 20, 20, 20, 20, 20, 20, 20, 20, 10, 20, 14, 20, 20, 20, 20, 18, 14, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 15, 20, 20, 20, 20, 20, 20, 20, 20, 12, 20, 20, 9, 20, 20, 20, 20, 5, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 14, 10, 20, 20, 20, 5, 20, 8, 3, 14, 20, 20, 12, 20, 20, 14, 20, 20, 20, 6, 20, 20, 20]",0.25170380924339164,0.8849639268653103,0.10298278139538322,0.07577028634798821,0.0,66.112,585.374,36.447,1061.812,2.028,3579,3579,7954,40,3027,14.1,47.5,2.3028132915496826,7.012057304382324,0.9025719642639161,-1.1392428398132324,-0.8372652053833007
14.0,-40.0,-23.34,17.37,21,1,3911,40,3911,False,220,13,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-06,1648815246,1.4001193046569824,15.068429231643677,26662,1d29a0c222c3,172.17.0.2,15.068429231643677,527,13,"[-30.0, -30.0, -30.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, -10.0, -30.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, -4.0, -30.0, -40.0, 2.0, -30.0, -40.0, -30.0, -30.0, 10.0, -30.0, -40.0, -30.0, -30.0, -40.0, -30.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -40.0, -30.0, -8.0, 0.0, -30.0, -20.0, -40.0, 10.0, -40.0, 4.0, 14.0, -8.0, -30.0, -30.0, -4.0, -30.0, -30.0, -8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, 10.0, -30.0, 8.0, -30.0, 0.0, -30.0, -30.0, -30.0, -6.0, -6.0, -6.0, -30.0, -30.0, -30.0, 4.0, -40.0, 8.0, -16.0, -30.0, -30.0]","[20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 15, 20, 20, 20, 20, 20, 20, 20, 20, 12, 20, 20, 9, 20, 20, 20, 20, 5, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 14, 10, 20, 20, 20, 5, 20, 8, 3, 14, 20, 20, 12, 20, 20, 14, 20, 20, 20, 6, 20, 20, 20, 20, 5, 20, 6, 20, 10, 20, 20, 20, 13, 13, 13, 20, 20, 20, 8, 20, 6, 18, 20, 20]",0.2517232618497851,0.8857184389301807,0.1029958915367647,0.07573873587635983,0.0,67.74,587.541,38.497,1033.846,2.11,3911,3911,8806,40,3027,14.25,47.5,2.3542838096618652,4.67971134185791,0.9541035652160644,-0.4468036651611328,-0.37884562015533446
14.0,-40.0,-21.0,16.7,21,1,4245,37,4245,False,241,14,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-07,1648815247,1.3652009963989258,16.433630228042603,26662,1d29a0c222c3,172.17.0.2,16.433630228042603,564,14,"[-4.0, -30.0, -40.0, 2.0, -30.0, -40.0, -30.0, -30.0, 10.0, -30.0, -40.0, -30.0, -30.0, -40.0, -30.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -40.0, -30.0, -8.0, 0.0, -30.0, -20.0, -40.0, 10.0, -40.0, 4.0, 14.0, -8.0, -30.0, -30.0, -4.0, -30.0, -30.0, -8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, 10.0, -30.0, 8.0, -30.0, 0.0, -30.0, -30.0, -30.0, -6.0, -6.0, -6.0, -30.0, -30.0, -30.0, 4.0, -40.0, 8.0, -16.0, -30.0, -30.0, -12.0, -40.0, -30.0, -30.0, -8.0, -30.0, -4.0, -30.0, -30.0, 0.0, -8.0, 0.0, 4.0, -16.0, -30.0, -30.0, -4.0, -8.0, -30.0, 8.0, -30.0]","[12, 20, 20, 9, 20, 20, 20, 20, 5, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 14, 10, 20, 20, 20, 5, 20, 8, 3, 14, 20, 20, 12, 20, 20, 14, 20, 20, 20, 6, 20, 20, 20, 20, 5, 20, 6, 20, 10, 20, 20, 20, 13, 13, 13, 20, 20, 20, 8, 20, 6, 18, 20, 20, 16, 20, 20, 20, 14, 20, 12, 20, 20, 10, 14, 10, 8, 18, 20, 20, 12, 14, 20, 6, 20]",0.25161555170309996,0.8843207743689723,0.10288325685862038,0.07563111335999684,0.0,62.744,667.797,37.544,1116.019,2.226,4245,4245,9677,37,4033,14.75,47.5,6.524829387664795,22.80379295349121,1.8724072430584882,-1.3209273879592482,-0.04151407448021141
14.0,-40.0,-17.88,15.64,18,1,4465,40,4465,False,259,15,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-08,1648815248,0.992476224899292,17.426106452941895,26662,1d29a0c222c3,172.17.0.2,17.426106452941895,604,15,"[-30.0, -40.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, -40.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -40.0, -30.0, -8.0, 0.0, -30.0, -20.0, -40.0, 10.0, -40.0, 4.0, 14.0, -8.0, -30.0, -30.0, -4.0, -30.0, -30.0, -8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, 10.0, -30.0, 8.0, -30.0, 0.0, -30.0, -30.0, -30.0, -6.0, -6.0, -6.0, -30.0, -30.0, -30.0, 4.0, -40.0, 8.0, -16.0, -30.0, -30.0, -12.0, -40.0, -30.0, -30.0, -8.0, -30.0, -4.0, -30.0, -30.0, 0.0, -8.0, 0.0, 4.0, -16.0, -30.0, -30.0, -4.0, -8.0, -30.0, 8.0, -30.0, 14.0, -30.0, 14.0, -30.0, -30.0, -20.0, -4.0, -40.0, 12.0, 4.0, 8.0, 4.0, -8.0, 12.0, -40.0, 0.0, 4.0, -40.0]","[20, 20, 20, 6, 20, 20, 20, 20, 20, 20, 20, 6, 20, 20, 20, 20, 20, 14, 10, 20, 20, 20, 5, 20, 8, 3, 14, 20, 20, 12, 20, 20, 14, 20, 20, 20, 6, 20, 20, 20, 20, 5, 20, 6, 20, 10, 20, 20, 20, 13, 13, 13, 20, 20, 20, 8, 20, 6, 18, 20, 20, 16, 20, 20, 20, 14, 20, 12, 20, 20, 10, 14, 10, 8, 18, 20, 20, 12, 14, 20, 6, 20, 3, 20, 3, 20, 20, 20, 12, 20, 4, 8, 6, 8, 14, 4, 20, 10, 8, 20]",0.2515609112346368,0.8824667686853431,0.10272078092171338,0.07552231038630122,0.0,58.119,717.492,38.754,1076.006,2.032,4465,4465,10327,40,4033,14.65,47.6,3.530519962310791,12.678457260131836,1.1790895462036133,-0.2825803518295288,0.36351656913757324
14.0,-40.0,-15.82,15.01,15,1,4674,40,4674,False,274,16,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-09,1648815249,0.998671293258667,18.42477774620056,26662,1d29a0c222c3,172.17.0.2,18.42477774620056,644,16,"[-40.0, -30.0, -8.0, 0.0, -30.0, -20.0, -40.0, 10.0, -40.0, 4.0, 14.0, -8.0, -30.0, -30.0, -4.0, -30.0, -30.0, -8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -30.0, -30.0, -30.0, 10.0, -30.0, 8.0, -30.0, 0.0, -30.0, -30.0, -30.0, -6.0, -6.0, -6.0, -30.0, -30.0, -30.0, 4.0, -40.0, 8.0, -16.0, -30.0, -30.0, -12.0, -40.0, -30.0, -30.0, -8.0, -30.0, -4.0, -30.0, -30.0, 0.0, -8.0, 0.0, 4.0, -16.0, -30.0, -30.0, -4.0, -8.0, -30.0, 8.0, -30.0, 14.0, -30.0, 14.0, -30.0, -30.0, -20.0, -4.0, -40.0, 12.0, 4.0, 8.0, 4.0, -8.0, 12.0, -40.0, 0.0, 4.0, -40.0, -8.0, 0.0, 8.0, -14.0, -30.0, -40.0, -30.0, -4.0, 10.0, 12.0, -30.0, -10.0, 8.0, -30.0, -30.0]","[20, 20, 14, 10, 20, 20, 20, 5, 20, 8, 3, 14, 20, 20, 12, 20, 20, 14, 20, 20, 20, 6, 20, 20, 20, 20, 5, 20, 6, 20, 10, 20, 20, 20, 13, 13, 13, 20, 20, 20, 8, 20, 6, 18, 20, 20, 16, 20, 20, 20, 14, 20, 12, 20, 20, 10, 14, 10, 8, 18, 20, 20, 12, 14, 20, 6, 20, 3, 20, 3, 20, 20, 20, 12, 20, 4, 8, 6, 8, 14, 4, 20, 10, 8, 20, 14, 10, 6, 17, 20, 20, 20, 12, 5, 4, 20, 15, 6, 20, 20]",0.2516011075885157,0.8812374516783114,0.10260165189329153,0.07544274242032531,0.0,65.017,601.382,38.79,1007.986,3.044,4674,4674,10906,40,4033,15.0,47.6,1.4134644269943237,7.98948335647583,0.7599021911621093,-1.8283533096313476,-1.2937390327453613
14.0,-40.0,-16.06,15.03,20,1,4996,40,4996,False,294,17,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-10,1648815250,1.3675055503845215,19.792283296585083,26662,1d29a0c222c3,172.17.0.2,19.792283296585083,684,17,"[-30.0, 8.0, -30.0, -30.0, -30.0, -30.0, 10.0, -30.0, 8.0, -30.0, 0.0, -30.0, -30.0, -30.0, -6.0, -6.0, -6.0, -30.0, -30.0, -30.0, 4.0, -40.0, 8.0, -16.0, -30.0, -30.0, -12.0, -40.0, -30.0, -30.0, -8.0, -30.0, -4.0, -30.0, -30.0, 0.0, -8.0, 0.0, 4.0, -16.0, -30.0, -30.0, -4.0, -8.0, -30.0, 8.0, -30.0, 14.0, -30.0, 14.0, -30.0, -30.0, -20.0, -4.0, -40.0, 12.0, 4.0, 8.0, 4.0, -8.0, 12.0, -40.0, 0.0, 4.0, -40.0, -8.0, 0.0, 8.0, -14.0, -30.0, -40.0, -30.0, -4.0, 10.0, 12.0, -30.0, -10.0, 8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -16.0, -40.0, -40.0, -18.0, -40.0, -30.0, -40.0, 10.0, -20.0, -4.0, 10.0, 6.0, -30.0, -30.0, -40.0, 0.0, -30.0]","[20, 6, 20, 20, 20, 20, 5, 20, 6, 20, 10, 20, 20, 20, 13, 13, 13, 20, 20, 20, 8, 20, 6, 18, 20, 20, 16, 20, 20, 20, 14, 20, 12, 20, 20, 10, 14, 10, 8, 18, 20, 20, 12, 14, 20, 6, 20, 3, 20, 3, 20, 20, 20, 12, 20, 4, 8, 6, 8, 14, 4, 20, 10, 8, 20, 14, 10, 6, 17, 20, 20, 20, 12, 5, 4, 20, 15, 6, 20, 20, 20, 6, 20, 18, 20, 20, 19, 20, 20, 20, 5, 20, 12, 5, 7, 20, 20, 20, 10, 20]",0.2517414421611214,0.8805169725268652,0.1025027424364162,0.07537174209466366,0.0,66.427,627.752,41.142,1013.552,2.093,4996,4996,11718,40,4033,14.55,47.6,1.7977327108383179,5.575605392456055,0.8496214866638183,-1.5413755416870116,-1.8156845092773437
14.0,-40.0,-15.8,14.9,21,1,5317,36,5317,False,315,18,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-12,1648815252,1.3989965915679932,21.191279888153076,26662,1d29a0c222c3,172.17.0.2,21.191279888153076,720,18,"[-40.0, 8.0, -16.0, -30.0, -30.0, -12.0, -40.0, -30.0, -30.0, -8.0, -30.0, -4.0, -30.0, -30.0, 0.0, -8.0, 0.0, 4.0, -16.0, -30.0, -30.0, -4.0, -8.0, -30.0, 8.0, -30.0, 14.0, -30.0, 14.0, -30.0, -30.0, -20.0, -4.0, -40.0, 12.0, 4.0, 8.0, 4.0, -8.0, 12.0, -40.0, 0.0, 4.0, -40.0, -8.0, 0.0, 8.0, -14.0, -30.0, -40.0, -30.0, -4.0, 10.0, 12.0, -30.0, -10.0, 8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -16.0, -40.0, -40.0, -18.0, -40.0, -30.0, -40.0, 10.0, -20.0, -4.0, 10.0, 6.0, -30.0, -30.0, -40.0, 0.0, -30.0, -30.0, -30.0, -30.0, -16.0, 14.0, -30.0, 12.0, -40.0, -6.0, -30.0, -40.0, -30.0, -20.0, -30.0, -4.0, 0.0, -30.0, 12.0, 6.0, -30.0, 0.0]","[20, 6, 18, 20, 20, 16, 20, 20, 20, 14, 20, 12, 20, 20, 10, 14, 10, 8, 18, 20, 20, 12, 14, 20, 6, 20, 3, 20, 3, 20, 20, 20, 12, 20, 4, 8, 6, 8, 14, 4, 20, 10, 8, 20, 14, 10, 6, 17, 20, 20, 20, 12, 5, 4, 20, 15, 6, 20, 20, 20, 6, 20, 18, 20, 20, 19, 20, 20, 20, 5, 20, 12, 5, 7, 20, 20, 20, 10, 20, 20, 20, 20, 18, 3, 20, 4, 20, 13, 20, 20, 20, 20, 20, 12, 10, 20, 4, 7, 20, 10]",0.25190436607392636,0.8798654963506113,0.10242234796267664,0.07531109695512556,0.0,66.559,599.464,41.153,969.554,2.09,5317,5317,12527,36,5036,15.05,47.6,5.1811065673828125,18.667098999023438,1.3071462843153212,1.1401716868082683,1.099299218919542
14.0,-40.0,-13.88,14.19,17,1,5526,40,5526,False,332,19,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-13,1648815253,1.119314193725586,22.310594081878662,26662,1d29a0c222c3,172.17.0.2,22.310594081878662,760,19,"[4.0, -16.0, -30.0, -30.0, -4.0, -8.0, -30.0, 8.0, -30.0, 14.0, -30.0, 14.0, -30.0, -30.0, -20.0, -4.0, -40.0, 12.0, 4.0, 8.0, 4.0, -8.0, 12.0, -40.0, 0.0, 4.0, -40.0, -8.0, 0.0, 8.0, -14.0, -30.0, -40.0, -30.0, -4.0, 10.0, 12.0, -30.0, -10.0, 8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -16.0, -40.0, -40.0, -18.0, -40.0, -30.0, -40.0, 10.0, -20.0, -4.0, 10.0, 6.0, -30.0, -30.0, -40.0, 0.0, -30.0, -30.0, -30.0, -30.0, -16.0, 14.0, -30.0, 12.0, -40.0, -6.0, -30.0, -40.0, -30.0, -20.0, -30.0, -4.0, 0.0, -30.0, 12.0, 6.0, -30.0, 0.0, -14.0, -30.0, 12.0, 12.0, -30.0, -6.0, -6.0, 0.0, -30.0, -30.0, 0.0, -40.0, 0.0, 6.0, 12.0, 4.0, 2.0]","[8, 18, 20, 20, 12, 14, 20, 6, 20, 3, 20, 3, 20, 20, 20, 12, 20, 4, 8, 6, 8, 14, 4, 20, 10, 8, 20, 14, 10, 6, 17, 20, 20, 20, 12, 5, 4, 20, 15, 6, 20, 20, 20, 6, 20, 18, 20, 20, 19, 20, 20, 20, 5, 20, 12, 5, 7, 20, 20, 20, 10, 20, 20, 20, 20, 18, 3, 20, 4, 20, 13, 20, 20, 20, 20, 20, 12, 10, 20, 4, 7, 20, 10, 17, 20, 4, 4, 20, 13, 13, 10, 20, 20, 10, 20, 10, 7, 4, 8, 9]",0.25214355044477504,0.879837000150994,0.10240352532524687,0.07529686125384887,0.0,63.705,621.62,40.811,970.328,2.089,5526,5526,13199,40,5036,14.350000000000001,47.6,1.9306209087371826,5.183816909790039,0.9611985206604003,-0.3398942470550537,-0.44924254417419435
14.0,-40.0,-13.94,14.17,15,1,5748,40,5748,False,347,20,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-14,1648815254,1.0563035011291504,23.366897583007812,26662,1d29a0c222c3,172.17.0.2,23.366897583007812,800,20,"[-4.0, -40.0, 12.0, 4.0, 8.0, 4.0, -8.0, 12.0, -40.0, 0.0, 4.0, -40.0, -8.0, 0.0, 8.0, -14.0, -30.0, -40.0, -30.0, -4.0, 10.0, 12.0, -30.0, -10.0, 8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -16.0, -40.0, -40.0, -18.0, -40.0, -30.0, -40.0, 10.0, -20.0, -4.0, 10.0, 6.0, -30.0, -30.0, -40.0, 0.0, -30.0, -30.0, -30.0, -30.0, -16.0, 14.0, -30.0, 12.0, -40.0, -6.0, -30.0, -40.0, -30.0, -20.0, -30.0, -4.0, 0.0, -30.0, 12.0, 6.0, -30.0, 0.0, -14.0, -30.0, 12.0, 12.0, -30.0, -6.0, -6.0, 0.0, -30.0, -30.0, 0.0, -40.0, 0.0, 6.0, 12.0, 4.0, 2.0, -30.0, -30.0, -30.0, 8.0, -8.0, -16.0, 4.0, 4.0, -2.0, -8.0, -40.0, 0.0, -6.0, -40.0, -30.0]","[12, 20, 4, 8, 6, 8, 14, 4, 20, 10, 8, 20, 14, 10, 6, 17, 20, 20, 20, 12, 5, 4, 20, 15, 6, 20, 20, 20, 6, 20, 18, 20, 20, 19, 20, 20, 20, 5, 20, 12, 5, 7, 20, 20, 20, 10, 20, 20, 20, 20, 18, 3, 20, 4, 20, 13, 20, 20, 20, 20, 20, 12, 10, 20, 4, 7, 20, 10, 17, 20, 4, 4, 20, 13, 13, 10, 20, 20, 10, 20, 10, 7, 4, 8, 9, 20, 20, 20, 6, 14, 18, 8, 8, 11, 14, 20, 10, 13, 20, 20]",0.25239177890827,0.8801669216242736,0.10242056474839072,0.0753161010412343,0.0,69.063,599.456,41.483,998.001,3.3,5748,5748,13821,40,5036,14.8,47.6,2.659552812576294,12.450423240661621,1.1163517951965332,-1.2045100212097168,-2.0084651947021483
14.0,-40.0,-15.02,14.66,22,1,6059,43,6059,False,369,21,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-15,1648815255,1.4056096076965332,24.772507190704346,26662,1d29a0c222c3,172.17.0.2,24.772507190704346,843,21,"[-30.0, -10.0, 8.0, -30.0, -30.0, -30.0, 8.0, -30.0, -16.0, -40.0, -40.0, -18.0, -40.0, -30.0, -40.0, 10.0, -20.0, -4.0, 10.0, 6.0, -30.0, -30.0, -40.0, 0.0, -30.0, -30.0, -30.0, -30.0, -16.0, 14.0, -30.0, 12.0, -40.0, -6.0, -30.0, -40.0, -30.0, -20.0, -30.0, -4.0, 0.0, -30.0, 12.0, 6.0, -30.0, 0.0, -14.0, -30.0, 12.0, 12.0, -30.0, -6.0, -6.0, 0.0, -30.0, -30.0, 0.0, -40.0, 0.0, 6.0, 12.0, 4.0, 2.0, -30.0, -30.0, -30.0, 8.0, -8.0, -16.0, 4.0, 4.0, -2.0, -8.0, -40.0, 0.0, -6.0, -40.0, -30.0, 4.0, -12.0, -30.0, 2.0, -14.0, -30.0, -30.0, 6.0, -30.0, 2.0, -30.0, -30.0, -30.0, 12.0, 8.0, -8.0, -30.0, -40.0, 14.0, -30.0, 10.0, -6.0]","[20, 15, 6, 20, 20, 20, 6, 20, 18, 20, 20, 19, 20, 20, 20, 5, 20, 12, 5, 7, 20, 20, 20, 10, 20, 20, 20, 20, 18, 3, 20, 4, 20, 13, 20, 20, 20, 20, 20, 12, 10, 20, 4, 7, 20, 10, 17, 20, 4, 4, 20, 13, 13, 10, 20, 20, 10, 20, 10, 7, 4, 8, 9, 20, 20, 20, 6, 14, 18, 8, 8, 11, 14, 20, 10, 13, 20, 20, 8, 16, 20, 9, 17, 20, 20, 7, 20, 9, 20, 20, 20, 4, 6, 14, 20, 20, 3, 20, 5, 13]",0.2527970277053113,0.8810004479655618,0.1024858593078114,0.07538220223380261,0.0,66.654,604.611,40.488,995.357,1.97,6059,6059,14646,43,6041,15.3,47.6,3.8297314643859863,7.638290882110596,1.2924927112668059,0.5976724846418514,0.3815401653910792
14.0,-40.0,-13.28,14.24,23,1,6390,40,6390,False,392,22,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-14-17,1648815257,1.4835724830627441,26.25607967376709,26662,1d29a0c222c3,172.17.0.2,26.25607967376709,883,22,"[0.0, -30.0, -30.0, -30.0, -30.0, -16.0, 14.0, -30.0, 12.0, -40.0, -6.0, -30.0, -40.0, -30.0, -20.0, -30.0, -4.0, 0.0, -30.0, 12.0, 6.0, -30.0, 0.0, -14.0, -30.0, 12.0, 12.0, -30.0, -6.0, -6.0, 0.0, -30.0, -30.0, 0.0, -40.0, 0.0, 6.0, 12.0, 4.0, 2.0, -30.0, -30.0, -30.0, 8.0, -8.0, -16.0, 4.0, 4.0, -2.0, -8.0, -40.0, 0.0, -6.0, -40.0, -30.0, 4.0, -12.0, -30.0, 2.0, -14.0, -30.0, -30.0, 6.0, -30.0, 2.0, -30.0, -30.0, -30.0, 12.0, 8.0, -8.0, -30.0, -40.0, 14.0, -30.0, 10.0, -6.0, -20.0, -30.0, -12.0, 2.0, 0.0, -30.0, 6.0, -30.0, -30.0, -40.0, 6.0, 4.0, -30.0, -12.0, 10.0, -30.0, 6.0, -14.0, 4.0, -4.0, -16.0, -2.0, -30.0]","[10, 20, 20, 20, 20, 18, 3, 20, 4, 20, 13, 20, 20, 20, 20, 20, 12, 10, 20, 4, 7, 20, 10, 17, 20, 4, 4, 20, 13, 13, 10, 20, 20, 10, 20, 10, 7, 4, 8, 9, 20, 20, 20, 6, 14, 18, 8, 8, 11, 14, 20, 10, 13, 20, 20, 8, 16, 20, 9, 17, 20, 20, 7, 20, 9, 20, 20, 20, 4, 6, 14, 20, 20, 3, 20, 5, 13, 20, 20, 16, 9, 10, 20, 7, 20, 20, 20, 7, 8, 20, 16, 5, 20, 7, 17, 8, 12, 18, 11, 20]",0.253082928660905,0.8812298076986468,0.10250488002210446,0.07540839713427622,0.0,62.416,653.678,38.18,1068.631,2.184,6390,6390,15583,40,6041,15.666666666666666,47.63333333333333,3.5501646995544434,11.350194931030273,1.2893527030944825,0.6973116397857666,0.8361394882202149
